instancia,heuristica,tenure,max_iter_param,no_improve_param,neighborhood,n_particles,w,c1,c2,v_max,execucao,semente,melhor_valor,valor_otimo,gap_pct,tempo_s,iter_convergencia,total_iteracoes
knapPI_1_100,BuscaTabu,20.0,500,100.0,flip,,,,,,4,45,8940,,,0.0133,36,136
knapPI_1_100,BuscaTabu,20.0,500,100.0,flip,,,,,,5,46,8940,,,0.0132,36,136
knapPI_1_100,BuscaTabu,20.0,500,100.0,swap,,,,,,1,42,9147,,,0.0793,1,101
knapPI_1_100,BuscaTabu,20.0,500,100.0,swap,,,,,,2,43,9147,,,0.0867,1,101
knapPI_1_100,BuscaTabu,20.0,500,100.0,swap,,,,,,3,44,9147,,,0.1006,1,101
knapPI_1_100,BuscaTabu,20.0,500,100.0,swap,,,,,,4,45,9147,,,0.079,1,101
knapPI_1_100,BuscaTabu,20.0,500,100.0,swap,,,,,,5,46,9147,,,0.0798,1,101
knapPI_1_100,BuscaTabu,20.0,1000,100.0,flip,,,,,,1,42,8940,,,0.026,36,136
knapPI_1_100,BuscaTabu,20.0,1000,100.0,flip,,,,,,2,43,8940,,,0.0159,36,136
knapPI_1_100,BuscaTabu,20.0,1000,100.0,flip,,,,,,3,44,8940,,,0.0133,36,136
knapPI_1_100,BuscaTabu,20.0,1000,100.0,flip,,,,,,4,45,8940,,,0.0289,36,136
knapPI_1_100,BuscaTabu,20.0,1000,100.0,flip,,,,,,5,46,8940,,,0.0284,36,136
knapPI_1_100,BuscaTabu,20.0,1000,100.0,swap,,,,,,1,42,9147,,,0.169,1,101
knapPI_1_100,BuscaTabu,20.0,1000,100.0,swap,,,,,,2,43,9147,,,0.177,1,101
knapPI_1_100,BuscaTabu,20.0,1000,100.0,swap,,,,,,3,44,9147,,,0.0959,1,101
knapPI_1_100,BuscaTabu,20.0,1000,100.0,swap,,,,,,4,45,9147,,,0.08,1,101
knapPI_1_100,BuscaTabu,20.0,1000,100.0,swap,,,,,,5,46,9147,,,0.1199,1,101
knapPI_1_100,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,4.0,1,42,9147,,,0.1412,31,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,4.0,2,43,9147,,,0.161,88,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,4.0,3,44,9147,,,0.1574,18,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,4.0,4,45,9147,,,0.1575,5,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,4.0,5,46,9147,,,0.09,32,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,1,42,9147,,,0.0889,31,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,2,43,9147,,,0.0854,88,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,3,44,9147,,,0.0853,18,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,4,45,9147,,,0.085,5,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,5,46,9147,,,0.085,32,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,1,42,9147,,,0.0857,52,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,2,43,9147,,,0.1028,4,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,3,44,9147,,,0.1006,18,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,4,45,9147,,,0.1362,7,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,5,46,9147,,,0.1734,40,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,1,42,9147,,,0.0936,52,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,2,43,9147,,,0.0971,32,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,3,44,9147,,,0.1042,16,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,4,45,9147,,,0.0901,7,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,5,46,9147,,,0.0874,4,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,1,42,9147,,,0.2213,16,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,2,43,9147,,,0.1054,15,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,3,44,9147,,,0.0846,6,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,4,45,9147,,,0.085,8,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,5,46,9147,,,0.0845,16,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,1,42,9147,,,0.0852,8,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,2,43,9147,,,0.084,32,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,3,44,9147,,,0.1012,15,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,4,45,9147,,,0.0857,83,100
knapPI_1_100,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,5,46,9147,,,0.0854,6,100
knapPI_1_100,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,1,42,9147,,,0.3283,31,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,2,43,9147,,,0.2494,88,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,3,44,9147,,,0.2474,18,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,4,45,9147,,,0.2508,5,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,5,46,9147,,,0.2475,32,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,1,42,9147,,,0.2472,31,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,2,43,9147,,,0.252,88,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,3,44,9147,,,0.2675,18,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,4,45,9147,,,0.3021,5,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,5,46,9147,,,0.2741,32,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,1,42,9147,,,0.3304,52,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,2,43,9147,,,0.2627,4,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,3,44,9147,,,0.2654,18,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,4,45,9147,,,0.2584,7,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,5,46,9147,,,0.2544,40,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,1,42,9147,,,0.2523,52,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,2,43,9147,,,0.2506,32,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,3,44,9147,,,0.3377,16,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,4,45,9147,,,0.2717,7,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,5,46,9147,,,0.2519,4,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,1,42,9147,,,0.3972,16,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,2,43,9147,,,0.3482,15,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,3,44,9147,,,0.4583,6,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,4,45,9147,,,0.292,8,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,5,46,9147,,,0.3045,16,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,1,42,9147,,,0.2744,8,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,2,43,9147,,,0.2556,32,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,3,44,9147,,,0.2524,15,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,4,45,9147,,,0.3263,83,300
knapPI_1_100,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,5,46,9147,,,0.2561,6,300
knapPI_1_100,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,1,42,9147,,,0.2768,30,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,2,43,9147,,,0.2748,12,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,3,44,9147,,,0.273,0,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,4,45,9147,,,0.2928,0,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,5,46,9147,,,0.2883,8,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,1,42,9147,,,0.2728,30,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,2,43,9147,,,0.2683,12,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,3,44,9147,,,0.272,0,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,4,45,9147,,,0.2776,0,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,5,46,9147,,,0.3421,8,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,1,42,9147,,,0.2847,8,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,2,43,9147,,,0.2855,9,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,3,44,9147,,,0.2972,0,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,4,45,9147,,,0.3202,0,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,5,46,9147,,,0.2854,4,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,1,42,9147,,,0.274,17,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,2,43,9147,,,0.2683,17,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,3,44,9147,,,0.2693,0,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,4,45,9147,,,0.2719,0,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,5,46,9147,,,0.2731,4,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,1,42,9147,,,0.2699,9,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,2,43,9147,,,0.28,9,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,3,44,9147,,,0.2879,0,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,4,45,9147,,,0.2739,0,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,5,46,9147,,,0.276,3,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,1,42,9147,,,0.2674,5,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,2,43,9147,,,0.2724,3,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,3,44,9147,,,0.2686,0,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,4,45,9147,,,0.2739,0,100
knapPI_1_100,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,5,46,9147,,,0.2685,3,100
knapPI_1_100,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,1,42,9147,,,0.8693,30,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,2,43,9147,,,0.8446,12,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,3,44,9147,,,0.8177,0,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,4,45,9147,,,0.8774,0,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,5,46,9147,,,1.1251,8,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,1,42,9147,,,0.9179,30,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,2,43,9147,,,0.819,12,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,3,44,9147,,,0.8027,0,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,4,45,9147,,,0.7974,0,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,5,46,9147,,,0.803,8,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,1,42,9147,,,0.8188,8,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,2,43,9147,,,0.8103,9,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,3,44,9147,,,0.8014,0,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,4,45,9147,,,0.8002,0,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,5,46,9147,,,0.8205,4,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,1,42,9147,,,0.8537,17,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,2,43,9147,,,0.9771,17,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,3,44,9147,,,0.8079,0,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,4,45,9147,,,0.8016,0,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,5,46,9147,,,0.8048,4,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,1,42,9147,,,0.8054,9,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,2,43,9147,,,0.822,9,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,3,44,9147,,,0.8251,0,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,4,45,9147,,,0.9485,0,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,5,46,9147,,,0.8235,3,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,1,42,9147,,,0.9396,5,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,2,43,9147,,,0.8043,3,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,3,44,9147,,,0.8178,0,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,4,45,9147,,,0.827,0,300
knapPI_1_100,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,5,46,9147,,,0.9408,3,300
